key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
warlord_bodyguard4	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	225.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
warlord_bodyguard5	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	650.0000	1.9000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	30	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
warlord_bodyguard6	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	0.0000	1.9000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	30	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_bodyguard_great_stag	horse	1.8000	9.0000	6.0000	7.0000	11.3000	3.0000	50.0000	40.0000	40.0000	1.8000	capsule	0.5000	1750.0000	2.6000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_dlc_wef_stag	0.0000	cavalry_effects	70	40	0.0000	false	1.0000	3	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wef_bodyguard_hawk	giant	1.6000	6.5000	6.0000	10.0000	9.5000	1.0000	35.0000	35.0000	35.0000	1.0400	capsule	0.4500	800.0000	2.6000	360.0000	120.0000	0	true	true	0.0000	11.0000	15.0000	large	rotation_x	wh_dragon_small_wyvern	2.0000	infantry_light_effects	70	40	0.0000	false	1.0000	3	0.7500			0.5000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_bodyguard_stag_female	horse	1.8000	8.5000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1250.0000	2.5000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_dlc_wef_stag	0.0000	cavalry_effects	50	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_bodyguard_stag_male	horse	1.8000	8.5000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1500.0000	2.5000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_dlc_wef_stag	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_bodyguard_warhorse	horse	2.0000	9.4000	6.0000	6.0000	11.0000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	750.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_female_glade_lord_bodyguard_1	man	1.5000	3.3000	3.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_female_glade_lord_bodyguard_2	man	1.5000	4.6000	4.0000	5.0000	5.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	165.0000	1.8000	80.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_female_glade_lord_bodyguard_3	man	1.5000	4.6000	4.0000	5.0000	5.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	165.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_female_glade_lord_bodyguard_4	man	2.0000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	150.0000	1.5000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_female_glade_lord_bodyguard_5	man	1.5000	4.6000	4.0000	5.0000	5.6000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	150.0000	2.2000	360.0000	240.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_1	man	1.5000	4.6000	4.0000	5.0000	5.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	80.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_2	man	1.5000	4.6000	4.0000	5.0000	5.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_3	man	1.5000	3.8000	3.0000	4.0000	4.6000	1.0000	35.0000	30.0000	30.0000	0.6700	circle	1.0000	165.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_4	man	1.5000	4.6000	4.0000	5.0000	5.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	123	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_5	man	2.0000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	150.0000	1.5000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_captain_bodyguard_6	man	1.5000	4.6000	4.0000	5.0000	5.6000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	150.0000	2.2000	360.0000	240.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_lord_bodyguard_1	man	1.5000	3.3000	3.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_lord_bodyguard_2	man	1.5000	3.6000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	165.0000	1.8000	80.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	2	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_lord_bodyguard_3	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_lord_bodyguard_4	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	large	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_glade_lord_bodyguard_5	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_waystalker_bodyguard_1	man	1.5000	3.8000	3.0000	4.0000	4.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	20	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_waystalker_bodyguard_2	man	1.5000	3.8000	3.0000	4.0000	4.4000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	20	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_waystalker_bodyguard_3	man	1.5000	4.0000	5.0000	6.0000	4.8000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	125.0000	1.8000	360.0000	200.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wef_waystalker_bodyguard_4	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	125.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	large	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard1	man	1.5000	3.3000	2.0000	4.0000	4.2000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	800.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_skeleton	0.0000	infantry_light_effects	85	80	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard2	man	1.5000	3.6000	3.0000	4.0000	4.6000	1.0000	30.0000	30.0000	30.0000	0.6000	circle	1.0000	600.0000	2.0000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_skeleton	2.0000	infantry_light_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	17	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard3	man	1.5000	3.3000	2.0000	4.0000	4.2000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	600.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_skeleton	0.0000	infantry_light_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard4_mount	horse	1.8000	7.2000	5.0000	6.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	90.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	75	50	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard5_mount	horse	1.8000	7.8000	5.5000	6.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	75	50	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wight_king_bodyguard6_mount	horse	2.0000	6.5000	6.0000	10.0000	9.5000	3.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1000.0000	2.3000	90.0000	120.0000	0	true	true	1.0000	10.5000	13.0000	large	rotation_x	wh_horse_pegasus	0.0000	cavalry_effects	75	50	0.0000	false	1.3000	2	0.8500			0.0000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
